x,y,std,con_95,con_95_plus,con_99,con_99_plus
2.200000000000000000e+03,3.684525315637712239e-01,2.023939058909445324e-02,3.232574961683610561e-03,3.716851065254548336e-01,4.267923774291930775e-03,3.727204553380631391e-01
2.220000000000000000e+03,3.768338603632790940e-01,1.983765900776679816e-02,3.168411594441857600e-03,3.800022719577209607e-01,4.183209772687749087e-03,3.810170701359668621e-01
2.240000000000000000e+03,3.792451794271345378e-01,1.878564245062728719e-02,3.000386654811601495e-03,3.822455660819461531e-01,3.961368781211269119e-03,3.832065482083458208e-01
2.260000000000000000e+03,3.759779219890569957e-01,1.854839458748254108e-02,2.962494135333871258e-03,3.789404161243908886e-01,3.911339814624646173e-03,3.798892618036816549e-01
2.280000000000000000e+03,3.760351259987075867e-01,1.958680717447110198e-02,3.128346289519039116e-03,3.791634722882266106e-01,4.130312107689658972e-03,3.801654381063972465e-01
2.300000000000000000e+03,3.711768695479863434e-01,2.193334516198235801e-02,3.503128322193261104e-03,3.746799978701795819e-01,4.625131614240153739e-03,3.758020011622265066e-01
2.320000000000000000e+03,3.786396525509945765e-01,2.154937592540590377e-02,3.441801903556791862e-03,3.820814544545513836e-01,4.544163196432930187e-03,3.831838157474274920e-01
2.340000000000000000e+03,3.771015444359221980e-01,2.181295184215249067e-02,3.483899461051280858e-03,3.805854438969734632e-01,4.599744016243765242e-03,3.817012884521659433e-01
2.360000000000000000e+03,3.823537751064672308e-01,1.965009645157810708e-02,3.138454663662942467e-03,3.854922297701301459e-01,4.143658053519089918e-03,3.864974331599863033e-01
2.380000000000000000e+03,3.848061081650969162e-01,1.853008866605279290e-02,2.959570368286446821e-03,3.877656785333833400e-01,3.907479605645703888e-03,3.887135877707426079e-01
2.400000000000000000e+03,3.812528101654795720e-01,1.991548414681306584e-02,3.180841593001501860e-03,3.844336517584810986e-01,4.199620926952054439e-03,3.854524310924316022e-01
2.420000000000000000e+03,3.819079927422783793e-01,1.996504376987933566e-02,3.188757107845155946e-03,3.850967498501235431e-01,4.210071671138167736e-03,3.861180644134165618e-01
2.440000000000000000e+03,3.779078360114778712e-01,2.219418923991049036e-02,3.544789558558167613e-03,3.814526255700360635e-01,4.680136365330465203e-03,3.825879723768083607e-01
2.460000000000000000e+03,3.839415290525981517e-01,1.936122361501810968e-02,3.092316757757932692e-03,3.870338458103561030e-01,4.082742817881220530e-03,3.880242718704793869e-01
