x,y,std,con_95,con_95_plus,con_99,con_99_plus
1.700000000000000000e+03,5.162577762619241506e-01,4.172310392550559154e-03,6.663889432816514280e-04,5.169241652052057878e-01,8.798240559519015028e-04,5.171376003178760339e-01
1.720000000000000000e+03,5.158232253093224529e-01,4.059162668279879191e-03,6.483173270025545170e-04,5.164715426363249984e-01,8.559643522569659662e-04,5.166791896615794411e-01
1.740000000000000000e+03,5.182716637462764231e-01,3.575606486893305024e-03,5.710851792441216457e-04,5.188427489255205138e-01,7.539958214526044315e-04,5.190256595677290585e-01
1.760000000000000000e+03,5.186350357222866414e-01,3.945492768159948940e-03,6.301623103577967287e-04,5.192651980326444816e-01,8.319945362188958544e-04,5.194670302585054911e-01
1.780000000000000000e+03,5.183455947931711050e-01,3.691398131291256761e-03,5.895790745422675554e-04,5.189351738677133730e-01,7.784130542647751169e-04,5.191240078474358421e-01
1.800000000000000000e+03,5.183109861689728648e-01,3.236409691894347792e-03,5.169096811346195934e-04,5.188278958501074678e-01,6.824686645865413832e-04,5.189934548335594089e-01
1.820000000000000000e+03,5.202477934298577189e-01,3.534690832664672509e-03,5.645502532631165677e-04,5.208123436831207931e-01,7.453678495453285426e-04,5.209931612794030942e-01
1.840000000000000000e+03,5.177254235589658915e-01,3.533780132720591282e-03,5.644047989904751395e-04,5.182898283579563392e-01,7.451758082916415653e-04,5.184705993672574786e-01
1.860000000000000000e+03,5.180821120738983154e-01,3.562805641571651760e-03,5.690406664959238130e-04,5.186511527403941946e-01,7.512964796992636397e-04,5.188334085535976081e-01
1.880000000000000000e+03,5.208652069816341879e-01,3.137368246092091771e-03,5.010910774834887588e-04,5.213662980591177165e-01,6.615835821370997941e-04,5.215267905637712698e-01
1.900000000000000000e+03,5.209552657294582723e-01,3.798649136055966269e-03,6.067088844093996300e-04,5.215619746138676627e-01,8.010293040494225521e-04,5.217562950335077332e-01
1.920000000000000000e+03,5.196402057424768239e-01,3.459525863783161938e-03,5.525451291299314548e-04,5.201927508716067683e-01,7.295176510785741399e-04,5.203697233935553612e-01
1.940000000000000000e+03,5.200071156799018768e-01,3.542860938925365515e-03,5.658551582115316399e-04,5.205729708381133802e-01,7.470906974045569060e-04,5.207542063773064056e-01
1.960000000000000000e+03,5.201195892575499746e-01,3.761314253995752359e-03,6.007458686548497332e-04,5.207203351262048585e-01,7.931564172619600577e-04,5.209127456748119389e-01
1.980000000000000000e+03,5.191502009893392833e-01,3.821479331040693143e-03,6.103552549042576747e-04,5.197605562442435545e-01,8.058435563125088521e-04,5.199560445456518076e-01
2.000000000000000000e+03,5.217445403724522146e-01,3.376370378676777067e-03,5.392637836319897054e-04,5.222838041560842193e-01,7.119824752892619417e-04,5.224565228477414669e-01
2.020000000000000000e+03,5.222577406214429230e-01,3.821228772820263377e-03,6.103152364943040123e-04,5.228680558579372750e-01,8.057907205622865093e-04,5.230635313420052279e-01
2.040000000000000000e+03,5.225228024767590851e-01,3.316341051524584072e-03,5.296760789496435641e-04,5.230524785557086886e-01,6.993239621102318284e-04,5.232221264388693394e-01
2.060000000000000000e+03,5.217032471260467652e-01,3.179203134392048508e-03,5.077728207824267013e-04,5.222110199468291691e-01,6.704053949078083883e-04,5.223736525209545789e-01
2.080000000000000000e+03,5.235083110920795146e-01,3.169404609630303068e-03,5.062078296989836173e-04,5.240145189217785271e-01,6.683391589408926728e-04,5.241766502510204484e-01
2.100000000000000000e+03,5.214240314898552775e-01,3.585938139845779807e-03,5.727353199684659998e-04,5.219967668098237645e-01,7.561744793064313240e-04,5.221802059691617037e-01
2.120000000000000000e+03,5.223662849370535044e-01,3.691095299327120955e-03,5.895307071262351727e-04,5.229558156441797001e-01,7.783491954379166211e-04,5.231446341324914595e-01
2.140000000000000000e+03,5.250011245151618988e-01,3.523040184755204477e-03,5.626894466072171431e-04,5.255638139617690996e-01,7.429110523912921130e-04,5.257440355675532251e-01
2.160000000000000000e+03,5.237305021131193339e-01,3.696369392418701830e-03,5.903730695085600885e-04,5.243208751826279324e-01,7.794613547785993581e-04,5.245099634678979106e-01
2.180000000000000000e+03,5.226026293519255850e-01,4.033128367124215984e-03,6.441592062483618647e-04,5.232467885581739697e-01,8.504744432421560210e-04,5.234531037951677401e-01
2.200000000000000000e+03,5.236947133943632426e-01,3.645379552009078011e-03,5.822291246262863672e-04,5.242769425189894861e-01,7.687090175887214020e-04,5.244634224119519850e-01
2.220000000000000000e+03,5.241729195241804362e-01,3.566023121043203434e-03,5.695545526988547843e-04,5.247424740768792395e-01,7.519749565076182078e-04,5.249248944806880202e-01
2.240000000000000000e+03,5.224122939171729207e-01,4.049456143534346624e-03,6.467670298866781166e-04,5.230590609470595620e-01,8.539175165311149078e-04,5.232662114337039982e-01
2.260000000000000000e+03,5.251584285265439300e-01,3.295790033365287794e-03,5.263937317640202552e-04,5.256848222583079266e-01,6.949903247607345114e-04,5.258534188513046548e-01
2.280000000000000000e+03,5.261435442930691986e-01,3.449277738934809767e-03,5.509083292646805349e-04,5.266944526223338308e-01,7.273566069755088830e-04,5.268709009000447363e-01
2.300000000000000000e+03,5.255666336455901977e-01,3.077300375281873980e-03,4.914972167233044777e-04,5.260581308623134555e-01,6.489169411740975659e-04,5.262155505867642802e-01
2.320000000000000000e+03,5.249861819403511820e-01,3.718208685953744083e-03,5.938611761860544593e-04,5.255800431165372766e-01,7.840666535242132992e-04,5.257702485938754444e-01
2.340000000000000000e+03,5.268734333577094198e-01,3.228157637933383364e-03,5.155916877444902948e-04,5.273890250454539297e-01,6.807285362397070628e-04,5.275541618939491029e-01
2.360000000000000000e+03,5.252602855106452973e-01,3.338352520183610755e-03,5.331916849232440142e-04,5.257934771955685704e-01,7.039655677941282020e-04,5.259642510784394709e-01
2.380000000000000000e+03,5.261986007938137533e-01,3.425411339328902384e-03,5.470964592653356764e-04,5.267456972530790704e-01,7.223238480178509032e-04,5.269209246418316006e-01
2.400000000000000000e+03,5.276945604906453369e-01,2.960127173966875091e-03,4.727826632843649198e-04,5.281673431539296582e-01,6.242083764867972610e-04,5.283187688671321380e-01
2.420000000000000000e+03,5.268592780286615040e-01,3.309463479280503641e-03,5.285776136704882500e-04,5.273878556423320374e-01,6.978736736758687836e-04,5.275571517023374124e-01
2.440000000000000000e+03,5.259862398946439921e-01,3.976158876149402631e-03,6.350602094532571554e-04,5.266213001040972452e-01,8.384611642913694434e-04,5.268247010589353074e-01
2.460000000000000000e+03,5.258662956101554098e-01,3.697757556830670415e-03,5.905947829786904052e-04,5.264568903931341470e-01,7.797540799903782691e-04,5.266460496901458344e-01
2.480000000000000000e+03,5.278821471449616221e-01,3.173216340634779468e-03,5.068166279803104331e-04,5.283889637729419775e-01,6.691429468466400044e-04,5.285512900918082346e-01
2.500000000000000000e+03,5.257675887702347728e-01,3.787442090621571684e-03,6.049189286147228480e-04,5.263725076988494678e-01,7.986660503023063334e-04,5.265662548205370941e-01
2.520000000000000000e+03,5.281358001294074178e-01,3.564840367496963092e-03,5.693656468381476680e-04,5.287051657762456003e-01,7.517255467263843968e-04,5.288875256761338406e-01
2.540000000000000000e+03,5.294477177130711976e-01,3.437217913883930560e-03,5.489821700589402878e-04,5.299966998831301401e-01,7.248135257586178900e-04,5.301725312388297917e-01
2.560000000000000000e+03,5.279655162390176626e-01,2.879596832838005483e-03,4.599205979349619069e-04,5.284254368369526444e-01,6.072267704476838309e-04,5.285727430094653290e-01
2.580000000000000000e+03,5.279356276060079844e-01,3.263674263995604719e-03,5.212642970864966949e-04,5.284568919030945278e-01,6.882180034786694904e-04,5.286238456094866089e-01
2.600000000000000000e+03,5.298350755270425649e-01,3.139452083023651363e-03,5.014239016888191779e-04,5.303364994287314005e-01,6.620230053076146728e-04,5.304970985323501642e-01
2.620000000000000000e+03,5.290548476305875214e-01,3.081256062502469445e-03,4.921290072611301776e-04,5.295469766378486653e-01,6.497510854364025885e-04,5.297045987160239333e-01
2.640000000000000000e+03,5.292687818601533589e-01,3.430135907876057707e-03,5.478510532301619470e-04,5.298166329133835450e-01,7.233201279372938495e-04,5.299921019880906581e-01
2.660000000000000000e+03,5.309188973594021199e-01,3.043433304512317174e-03,4.860880694214965718e-04,5.314049854288236396e-01,6.417753192034784558e-04,5.315606726786056280e-01
2.680000000000000000e+03,5.293836125305720897e-01,3.297142903887555817e-03,5.266098081995943111e-04,5.299102223387717192e-01,6.952756074741693560e-04,5.300788881380462669e-01
2.700000000000000000e+03,5.294720987220863373e-01,3.533554352237894183e-03,5.643687380067222365e-04,5.300364674600930304e-01,7.451281974762057015e-04,5.302172269195625232e-01
2.720000000000000000e+03,5.291928803765928446e-01,3.650837616055009182e-03,5.831008702994811606e-04,5.297759812468922913e-01,7.698599712797771092e-04,5.299627403478726073e-01
2.740000000000000000e+03,5.303628278243077698e-01,3.196959556718777934e-03,5.106088234757781954e-04,5.308734366477835254e-01,6.741497298303948758e-04,5.310369775541381454e-01
2.760000000000000000e+03,5.293328839463072866e-01,3.478511155637772304e-03,5.555774031907195504e-04,5.298884613494979634e-01,7.335211203585149291e-04,5.300664050666658023e-01
2.780000000000000000e+03,5.301874368995814768e-01,2.907905709641223514e-03,4.644420071120138006e-04,5.306518789066935193e-01,6.131963241158193498e-04,5.308006332236973046e-01
2.800000000000000000e+03,5.313514865838088186e-01,3.233998498808370991e-03,5.165245725828971962e-04,5.318680111563917068e-01,6.819602111204776636e-04,5.320334467949292545e-01
2.820000000000000000e+03,5.303290076070017456e-01,3.336231484817625114e-03,5.328529194951670727e-04,5.308618605264968648e-01,7.035183005098316275e-04,5.310325259075115989e-01
2.840000000000000000e+03,5.306109789904062124e-01,3.288614022669634866e-03,5.252476007875251512e-04,5.311362265911937497e-01,6.934771039689456096e-04,5.313044560943751549e-01
2.860000000000000000e+03,5.310172140598297119e-01,3.366275311216264301e-03,5.376514296351780128e-04,5.315548654894648450e-01,7.098537067263875708e-04,5.317270677665560941e-01
2.880000000000000000e+03,5.311167085325563253e-01,3.740994807223936656e-03,5.975005073589801817e-04,5.317142090399152865e-01,7.888716118684311555e-04,5.319055801444247944e-01
2.900000000000000000e+03,5.316975526995473267e-01,3.013666965618598016e-03,4.813338787562561512e-04,5.321788865783035893e-01,6.354984273732180522e-04,5.323330511269205312e-01
2.920000000000000000e+03,5.328116564007548961e-01,3.290935029781633797e-03,5.256183051050842582e-04,5.333372747058600094e-01,6.939665397249285576e-04,5.335056229404798733e-01
2.940000000000000000e+03,5.314659255665618032e-01,3.209364899272760998e-03,5.125901677042315205e-04,5.319785157342660220e-01,6.767656710654492650e-04,5.321426912376272522e-01
2.960000000000000000e+03,5.313432274700758962e-01,2.996086527908495799e-03,4.785259837997876643e-04,5.318217534538757230e-01,6.317912027048117399e-04,5.319750186727807417e-01
2.980000000000000000e+03,5.316527222658132823e-01,3.300977385336416499e-03,5.272222401138885583e-04,5.321799445059272049e-01,6.960841928149993441e-04,5.323488064586282542e-01
